price_id,daily_price,weekly_price,monthly_price,cleaning_fee,security_deposit
28639,111.0,,,15.0,
28640,69.0,,,25.0,350.0
28641,997.0,5200.0,22500.0,350.0,2000.0
28642,100.0,700.0,,40.0,100.0
28643,85.0,,,,
28644,150.0,,,,
28645,200.0,,,100.0,200.0
28646,800.0,,,400.0,500.0
28647,70.0,399.0,1599.0,15.0,100.0
28648,175.0,,,40.0,250.0
28649,125.0,,,,
28650,75.0,425.0,1000.0,,
28651,75.0,,,40.0,
28652,100.0,800.0,3000.0,200.0,200.0
28653,100.0,575.0,2100.0,45.0,100.0
28654,175.0,,,75.0,100.0
28655,74.0,,,25.0,
28656,98.0,,,60.0,200.0
28657,59.0,,,50.0,200.0
28658,95.0,600.0,,20.0,
28659,90.0,,,,100.0
28660,29.0,,,50.0,200.0
28661,125.0,,,60.0,
28662,70.0,,,,
28663,75.0,600.0,900.0,25.0,100.0
28664,350.0,,,,
28665,149.0,,,99.0,
28666,55.0,,,,
28667,249.0,,,,250.0
28668,150.0,,,110.0,
28669,79.0,,,25.0,
28670,85.0,450.0,1800.0,15.0,
28671,125.0,650.0,2400.0,65.0,350.0
28672,79.0,,,10.0,100.0
28673,148.0,850.0,3500.0,89.0,
28674,75.0,,,45.0,100.0
28675,250.0,1750.0,,100.0,200.0
28676,239.0,,,70.0,250.0
28677,165.0,600.0,2000.0,50.0,
28678,175.0,,,120.0,
28679,59.0,,,10.0,250.0
28680,55.0,,,60.0,200.0
28681,185.0,1050.0,,100.0,250.0
28682,620.0,,,220.0,1500.0
28683,52.0,,,50.0,100.0
28684,140.0,,,110.0,
28685,89.0,,,49.0,
28686,95.0,590.0,2300.0,80.0,120.0
28687,334.0,,,120.0,500.0
28688,10.0,,,,
28689,165.0,,,95.0,300.0
28690,133.0,,,,
28691,225.0,,,120.0,500.0
28692,85.0,,,40.0,150.0
28693,100.0,,,,350.0
28694,199.0,,,20.0,
28695,125.0,,,55.0,100.0
28696,139.0,,,85.0,200.0
28697,149.0,,,85.0,100.0
28698,53.0,,,12.0,200.0
28699,65.0,,,,
28700,97.0,,,70.0,100.0
28701,85.0,,,50.0,
28702,55.0,500.0,1500.0,20.0,100.0
28703,82.0,,,50.0,200.0
28704,90.0,,,20.0,
28705,169.0,,,55.0,500.0
28706,55.0,,,40.0,
28707,59.0,,,15.0,
28708,999.0,,,50.0,4000.0
28709,78.0,,,10.0,
28710,70.0,,,10.0,
28711,64.0,,,6.0,
28712,175.0,,,35.0,500.0
28713,315.0,,,100.0,750.0
28714,80.0,650.0,,35.0,100.0
28715,155.0,,,80.0,100.0
28716,185.0,,,120.0,200.0
28717,129.0,,,10.0,
28718,75.0,,,,
28719,65.0,425.0,1650.0,20.0,
28720,495.0,3200.0,,175.0,
28721,33.0,,,15.0,100.0
28722,60.0,,,10.0,95.0
28723,55.0,,,10.0,100.0
28724,85.0,500.0,1400.0,100.0,200.0
28725,118.0,,,20.0,
28726,120.0,,,,
28727,65.0,,,,
28728,75.0,450.0,1800.0,45.0,250.0
28729,45.0,,,45.0,
28730,120.0,,,55.0,
28731,250.0,,,150.0,400.0
28732,173.0,,,,
28733,69.0,250.0,1050.0,,
28734,115.0,750.0,2900.0,25.0,
28735,107.0,,3000.0,70.0,250.0
28736,75.0,,,,
28737,80.0,,,10.0,
28738,95.0,,,40.0,350.0
28739,105.0,675.0,2500.0,35.0,
28740,41.0,315.0,1000.0,75.0,
28741,190.0,,,45.0,100.0
28742,125.0,,,35.0,300.0
28743,125.0,714.0,2800.0,,
28744,55.0,,,18.0,100.0
28745,50.0,,,,
28746,40.0,,,25.0,100.0
28747,241.0,,,,
28748,325.0,,,100.0,200.0
28749,95.0,480.0,1800.0,15.0,
28750,135.0,800.0,2900.0,60.0,300.0
28751,105.0,,,50.0,100.0
28752,99.0,,,50.0,
28753,100.0,,,20.0,
28754,49.0,,,49.0,
28755,92.0,,,75.0,
28756,95.0,,,70.0,140.0
28757,50.0,,,15.0,
28758,110.0,650.0,2250.0,20.0,
28759,85.0,,,50.0,200.0
28760,229.0,,,200.0,450.0
28761,51.0,,,20.0,100.0
28762,55.0,,,5.0,
28763,60.0,,,,
28764,105.0,,,35.0,
28765,60.0,,,30.0,200.0
28766,200.0,,,25.0,150.0
28767,120.0,750.0,3000.0,,
28768,96.0,390.0,,15.0,
28769,86.0,,,5.0,
28770,64.0,,,18.0,100.0
28771,95.0,,,80.0,
28772,75.0,,,30.0,300.0
28773,122.0,750.0,,30.0,100.0
28774,110.0,,,65.0,195.0
28775,170.0,,,110.0,
28776,185.0,,,,
28777,118.0,,,25.0,
28778,149.0,,,105.0,
28779,75.0,600.0,900.0,25.0,100.0
28780,175.0,,,100.0,500.0
28781,450.0,2800.0,1100.0,115.0,1000.0
28782,89.0,760.0,2750.0,,
28783,150.0,1050.0,,,
28784,45.0,,,,
28785,380.0,,,250.0,700.0
28786,100.0,,,,
28787,79.0,,,60.0,
28788,45.0,170.0,600.0,45.0,800.0
28789,300.0,,,250.0,2500.0
28790,49.0,,,30.0,200.0
28791,54.0,,,,
28792,225.0,,,75.0,
28793,55.0,,,30.0,200.0
28794,90.0,,,,
28795,80.0,540.0,1850.0,75.0,250.0
28796,30.0,,,,
28797,30.0,,,,
28798,69.0,,,79.0,199.0
28799,300.0,1950.0,5950.0,100.0,
28800,61.0,,,,100.0
28801,69.0,,,,
28802,69.0,,,50.0,500.0
28803,85.0,,,65.0,175.0
28804,299.0,,,150.0,
28805,39.0,230.0,760.0,,
28806,59.0,,,,
28807,45.0,,,,
28808,335.0,,,200.0,500.0
28809,70.0,,,5.0,150.0
28810,39.0,,,,
28811,89.0,,,,1000.0
28812,75.0,,,,
28813,95.0,,,25.0,100.0
28814,30.0,,,,
28815,175.0,,,50.0,150.0
28816,35.0,,,15.0,
28817,49.0,,,10.0,
28818,175.0,,,120.0,1000.0
28819,89.0,,,,
28820,110.0,,,,
28821,375.0,,,,
28822,200.0,,,75.0,750.0
28823,179.0,,,,3500.0
28824,65.0,,,25.0,500.0
28825,95.0,,,20.0,750.0
28826,62.0,,,75.0,500.0
28827,39.0,,,,100.0
28828,62.0,,,75.0,500.0
28829,54.0,,,5.0,
28830,182.0,1250.0,4300.0,100.0,400.0
28831,199.0,2000.0,7800.0,100.0,500.0
28832,44.0,,,,
28833,55.0,410.0,1600.0,55.0,300.0
28834,298.0,,,130.0,500.0
28835,65.0,,,75.0,500.0
28836,75.0,,,50.0,
28837,130.0,,,,100.0
28838,30.0,,,,
28839,72.0,,,,
28840,68.0,390.0,1540.0,25.0,150.0
28841,59.0,,,60.0,
28842,250.0,,,90.0,500.0
28843,55.0,,,30.0,200.0
28844,59.0,,,,
28845,53.0,,,6.0,200.0
28846,300.0,,,,100.0
28847,40.0,,,50.0,200.0
28848,34.0,,,25.0,100.0
28849,2000.0,,,,
28850,44.0,,,,
28851,79.0,,,,
28852,50.0,,,59.0,850.0
28853,120.0,,,,
28854,59.0,,,,
28855,590.0,,,250.0,600.0
28856,75.0,,,,
28857,65.0,,,25.0,250.0
28858,70.0,,,25.0,100.0
28859,95.0,775.0,3300.0,40.0,500.0
28860,97.0,,2995.0,149.0,125.0
28861,170.0,,,200.0,
28862,75.0,,,60.0,
28863,91.0,,,135.0,150.0
28864,110.0,,,100.0,300.0
28865,109.0,,2895.0,149.0,150.0
28866,96.0,,3750.0,149.0,150.0
28867,68.0,,,25.0,
28868,60.0,,,,
28869,100.0,,,100.0,
28870,98.0,500.0,1300.0,15.0,
28871,94.0,750.0,2450.0,149.0,149.0
28872,140.0,,,40.0,150.0
28873,135.0,900.0,3500.0,115.0,
28874,56.0,,,30.0,125.0
28875,85.0,300.0,800.0,,
28876,134.0,,,45.0,200.0
28877,212.0,,,120.0,100.0
28878,140.0,,,100.0,100.0
28879,125.0,750.0,2500.0,50.0,
28880,99.0,,,,
28881,116.0,,2375.0,149.0,149.0
28882,79.0,,,70.0,
28883,60.0,420.0,,20.0,400.0
28884,300.0,,,30.0,
28885,65.0,,,25.0,200.0
28886,130.0,,,,500.0
28887,32.0,,,,
28888,140.0,,,,
28889,95.0,,,25.0,300.0
28890,215.0,,,,
28891,80.0,,,100.0,500.0
28892,80.0,,,75.0,
28893,50.0,,,15.0,
28894,69.0,494.0,1864.0,24.0,299.0
28895,97.0,,,45.0,
28896,140.0,,,80.0,
28897,250.0,1500.0,,150.0,2500.0
28898,94.0,750.0,2245.0,149.0,150.0
28899,90.0,,,60.0,200.0
28900,200.0,559.0,1974.0,10.0,500.0
28901,70.0,,1700.0,,
28902,50.0,,,,
28903,200.0,,,,
28904,316.0,,,120.0,500.0
28905,355.0,2200.0,,300.0,1000.0
28906,159.0,956.0,3298.0,60.0,600.0
28907,133.0,,,125.0,250.0
28908,99.0,,2395.0,139.0,150.0
28909,50.0,,,25.0,
28910,92.0,,2795.0,130.0,99.0
28911,147.0,,,160.0,
28912,80.0,,,40.0,
28913,182.0,1500.0,6500.0,120.0,200.0
28914,100.0,,,25.0,
28915,450.0,,,,
28916,83.0,750.0,2524.0,122.0,99.0
28917,77.0,725.0,2525.0,149.0,99.0
28918,95.0,,,,
28919,62.0,,,,
28920,79.0,,,15.0,200.0
28921,225.0,,,100.0,250.0
28922,78.0,,,10.0,
28923,130.0,,,60.0,200.0
28924,75.0,,,30.0,150.0
28925,64.0,,,80.0,250.0
28926,90.0,805.0,,50.0,200.0
28927,99.0,,,,100.0
28928,100.0,700.0,,50.0,
28929,115.0,,,125.0,150.0
28930,85.0,,1895.0,125.0,110.0
28931,97.0,,,139.0,200.0
28932,135.0,,,100.0,900.0
28933,22.0,,,15.0,
28934,90.0,740.0,,65.0,
28935,120.0,,,50.0,
28936,65.0,,,30.0,
28937,79.0,1249.0,2499.0,150.0,500.0
28938,198.0,,,100.0,100.0
28939,90.0,518.0,2000.0,,
28940,79.0,450.0,1800.0,,
28941,88.0,,2595.0,130.0,95.0
28942,185.0,1800.0,5400.0,100.0,500.0
28943,130.0,,,,
28944,55.0,,,,
28945,93.0,,2325.0,139.0,149.0
28946,89.0,499.0,1399.0,125.0,699.0
28947,79.0,499.0,1399.0,125.0,699.0
28948,89.0,,2495.0,149.0,150.0
28949,89.0,,2025.0,130.0,95.0
28950,100.0,520.0,2000.0,80.0,100.0
28951,99.0,,,49.0,
28952,120.0,,,,200.0
28953,69.0,499.0,1399.0,150.0,499.0
28954,150.0,,,100.0,500.0
28955,91.0,,,139.0,149.0
28956,119.0,750.0,2550.0,149.0,150.0
28957,45.0,,,30.0,
28958,190.0,,,90.0,300.0
28959,95.0,,3399.0,149.0,150.0
28960,89.0,600.0,2295.0,149.0,149.0
28961,85.0,,,30.0,
28962,80.0,,,89.0,100.0
28963,109.0,900.0,3200.0,149.0,149.0
28964,155.0,1075.0,,33.0,150.0
28965,245.0,,,100.0,500.0
28966,88.0,,2795.0,135.0,95.0
28967,67.0,,,,
28968,75.0,,,,
28969,60.0,,,25.0,
28970,64.0,,,20.0,500.0
28971,200.0,,,100.0,
28972,115.0,700.0,,50.0,300.0
28973,108.0,,,60.0,200.0
28974,120.0,,,75.0,200.0
28975,115.0,,,55.0,500.0
28976,300.0,2100.0,7500.0,120.0,200.0
28977,150.0,,,50.0,
28978,119.0,1000.0,4000.0,65.0,500.0
28979,75.0,,,25.0,
28980,24.0,,,15.0,
28981,150.0,600.0,,50.0,300.0
28982,490.0,,,75.0,
28983,399.0,,,50.0,300.0
28984,75.0,,,25.0,100.0
28985,99.0,,,75.0,
28986,100.0,,,50.0,200.0
28987,150.0,,,75.0,500.0
28988,70.0,,,5.0,
28989,118.0,,,59.0,
28990,869.0,2636.0,9500.0,250.0,2400.0
28991,135.0,800.0,2500.0,,
28992,250.0,,2800.0,100.0,500.0
28993,135.0,,,125.0,150.0
28994,125.0,800.0,2800.0,100.0,
28995,98.0,600.0,2000.0,65.0,
28996,125.0,750.0,,35.0,
28997,59.0,,,50.0,100.0
28998,55.0,475.0,1300.0,,
28999,140.0,850.0,3245.0,150.0,2500.0
29000,45.0,,,10.0,100.0
29001,55.0,,,60.0,1000.0
29002,146.0,,,50.0,500.0
29003,120.0,,,50.0,500.0
29004,75.0,,,,
29005,167.0,,,120.0,500.0
29006,45.0,,,10.0,100.0
29007,250.0,,,100.0,500.0
29008,75.0,,,25.0,100.0
29009,151.0,1300.0,3199.0,90.0,350.0
29010,200.0,,,,
29011,175.0,800.0,3000.0,,100.0
29012,70.0,,,50.0,300.0
29013,189.0,,,100.0,250.0
29014,200.0,,,120.0,
29015,140.0,900.0,,70.0,1000.0
29016,95.0,,,,
29017,200.0,,,128.0,2000.0
29018,100.0,,,100.0,100.0
29019,180.0,1000.0,,0.0,0.0
29020,230.0,,,125.0,275.0
29021,120.0,,,100.0,700.0
29022,199.0,,5000.0,100.0,350.0
29023,100.0,,,40.0,
29024,121.0,,,59.0,
29025,200.0,,,75.0,100.0
29026,99.0,,,,300.0
29027,115.0,,,60.0,100.0
29028,125.0,,,40.0,300.0
29029,119.0,,,59.0,200.0
29030,511.0,,,,
29031,95.0,,,25.0,
29032,299.0,,,120.0,
29033,80.0,,,95.0,500.0
29034,200.0,,,125.0,500.0
29035,106.0,,,50.0,
29036,250.0,,,200.0,500.0
29037,140.0,,3650.0,150.0,5000.0
29038,99.0,,,75.0,100.0
29039,575.0,,,125.0,2000.0
29040,200.0,,,,
29041,24.0,,,15.0,
29042,64.0,,,,
29043,80.0,,,95.0,
29044,70.0,,,40.0,250.0
29045,85.0,500.0,1700.0,25.0,
29046,70.0,,998.0,54.0,200.0
29047,99.0,,,45.0,500.0
29048,150.0,,,100.0,200.0
29049,99.0,,,40.0,500.0
29050,145.0,,,50.0,
29051,199.0,1250.0,5000.0,95.0,250.0
29052,102.0,,,225.0,1000.0
29053,399.0,3600.0,13900.0,250.0,900.0
29054,249.0,,,95.0,300.0
29055,75.0,525.0,1550.0,100.0,200.0
29056,225.0,,,10.0,100.0
29057,140.0,,,,
29058,83.0,,,25.0,
29059,100.0,,,60.0,100.0
29060,199.0,,,79.0,
29061,250.0,,5000.0,90.0,1000.0
29062,325.0,,,100.0,600.0
29063,150.0,,,117.0,200.0
29064,155.0,1099.0,3990.0,100.0,750.0
29065,95.0,,,,
29066,279.0,1875.0,6999.0,269.0,2000.0
29067,119.0,,,20.0,
29068,150.0,,,,
29069,499.0,,,,
29070,140.0,,,40.0,
29071,130.0,,,100.0,200.0
29072,209.0,,,75.0,
29073,195.0,1100.0,4100.0,70.0,300.0
29074,145.0,,,150.0,150.0
29075,75.0,500.0,,,
29076,115.0,,,100.0,250.0
29077,137.0,,,35.0,200.0
29078,400.0,,10500.0,260.0,
29079,110.0,,,,575.0
29080,85.0,,,45.0,200.0
29081,170.0,,4300.0,80.0,500.0
29082,130.0,950.0,3350.0,70.0,600.0
29083,175.0,,,50.0,200.0
29084,255.0,,,,
29085,150.0,,,50.0,
29086,224.0,2100.0,9000.0,100.0,150.0
29087,70.0,,,17.0,100.0
29088,165.0,1000.0,3800.0,160.0,200.0
29089,149.0,,,89.0,100.0
29090,99.0,,,100.0,
29091,385.0,,,150.0,2000.0
29092,115.0,,2600.0,60.0,200.0
29093,99.0,,,60.0,
29094,110.0,,,20.0,95.0
29095,122.0,,,35.0,
29096,130.0,,,75.0,250.0
29097,180.0,,,75.0,100.0
29098,219.0,,,,
29099,145.0,,3000.0,70.0,400.0
29100,64.0,525.0,1850.0,50.0,
29101,175.0,,,80.0,
29102,67.0,,,,
29103,150.0,,,40.0,
29104,297.0,,,215.0,1500.0
29105,90.0,,,69.0,500.0
29106,94.0,560.0,1900.0,,
29107,250.0,,,100.0,400.0
29108,99.0,,,65.0,500.0
29109,125.0,,,,
29110,350.0,2500.0,10000.0,150.0,1500.0
29111,189.0,,,150.0,1000.0
29112,225.0,1350.0,4500.0,140.0,250.0
29113,128.0,,,50.0,200.0
29114,200.0,,,40.0,300.0
29115,245.0,1200.0,4500.0,75.0,250.0
29116,169.0,,,100.0,250.0
29117,96.0,,,70.0,1000.0
29118,179.0,,,,350.0
29119,65.0,,,15.0,200.0
29120,125.0,,,50.0,200.0
29121,220.0,,,80.0,
29122,143.0,,,100.0,350.0
29123,150.0,,,40.0,
29124,715.0,,,200.0,2000.0
29125,85.0,600.0,2295.0,5.0,
29126,79.0,,,20.0,100.0
29127,233.0,,,150.0,500.0
29128,250.0,,,60.0,
29129,85.0,595.0,2550.0,,150.0
29130,170.0,,,50.0,500.0
29131,155.0,,,,
29132,80.0,,,95.0,200.0
29133,199.0,,,75.0,
29134,24.0,,,15.0,
29135,375.0,,,100.0,500.0
29136,119.0,,,35.0,
29137,75.0,,,75.0,300.0
29138,195.0,,,100.0,1000.0
29139,105.0,,,,
29140,350.0,1800.0,6950.0,180.0,500.0
29141,200.0,,,85.0,200.0
29142,100.0,,,,200.0
29143,84.0,,,70.0,
29144,79.0,,,100.0,250.0
29145,85.0,,,,
29146,150.0,,,50.0,
29147,145.0,,,80.0,
29148,185.0,,,70.0,500.0
29149,120.0,,,,
29150,380.0,,,90.0,250.0
29151,99.0,,,48.0,100.0
29152,185.0,,,50.0,200.0
29153,98.0,,,150.0,
29154,74.0,,,100.0,
29155,150.0,,,,
29156,60.0,370.0,1480.0,15.0,150.0
29157,125.0,900.0,,,
29158,200.0,,,150.0,500.0
29159,150.0,,,,
29160,299.0,,,60.0,
29161,110.0,,,75.0,200.0
29162,72.0,400.0,1400.0,25.0,200.0
29163,90.0,600.0,1500.0,90.0,3000.0
29164,80.0,400.0,,20.0,
29165,300.0,,,,
29166,150.0,,,,200.0
29167,119.0,,,,
29168,132.0,,,80.0,
29169,195.0,,,75.0,200.0
29170,79.0,550.0,,,200.0
29171,150.0,1500.0,5000.0,100.0,500.0
29172,154.0,,,102.0,200.0
29173,80.0,,,40.0,
29174,150.0,,,,
29175,160.0,1100.0,4600.0,70.0,600.0
29176,125.0,,,40.0,
29177,275.0,,,150.0,250.0
29178,81.0,,,50.0,300.0
29179,60.0,450.0,1350.0,20.0,
29180,150.0,,,35.0,100.0
29181,235.0,,,69.0,300.0
29182,50.0,,,25.0,125.0
29183,91.0,,,75.0,100.0
29184,165.0,,4000.0,125.0,700.0
29185,76.0,,,80.0,200.0
29186,145.0,1300.0,4250.0,100.0,5000.0
29187,250.0,,,90.0,250.0
29188,74.0,,,20.0,
29189,125.0,625.0,1995.0,35.0,150.0
29190,285.0,979.0,,60.0,150.0
29191,85.0,,,,
29192,224.0,,,110.0,200.0
29193,200.0,,,100.0,500.0
29194,195.0,,,100.0,200.0
29195,139.0,,,60.0,
29196,40.0,,,25.0,100.0
29197,200.0,,,120.0,500.0
29198,250.0,,,190.0,500.0
29199,200.0,,,,
29200,114.0,,,40.0,
29201,115.0,800.0,3500.0,65.0,200.0
29202,100.0,795.0,3900.0,55.0,150.0
29203,125.0,,,60.0,200.0
29204,190.0,,,160.0,
29205,250.0,,,,250.0
29206,99.0,,,,
29207,100.0,800.0,,25.0,300.0
29208,92.0,650.0,2000.0,60.0,100.0
29209,90.0,,,39.0,
29210,135.0,,,45.0,
29211,335.0,2250.0,9000.0,150.0,500.0
29212,150.0,,,,
29213,60.0,,,,
29214,100.0,,,50.0,
29215,75.0,,,10.0,
29216,89.0,,,49.0,249.0
29217,185.0,,,75.0,300.0
29218,109.0,,,25.0,199.0
29219,199.0,,,269.0,2000.0
29220,75.0,,,,
29221,110.0,900.0,2730.0,40.0,
29222,150.0,,,75.0,
29223,125.0,,,40.0,
29224,209.0,,,40.0,300.0
29225,100.0,,,69.0,250.0
29226,225.0,,,,
29227,125.0,,,40.0,300.0
29228,95.0,,,50.0,
29229,69.0,,,30.0,200.0
29230,200.0,,,200.0,400.0
29231,200.0,,,200.0,
29232,191.0,,,50.0,400.0
29233,164.0,,,77.0,116.0
29234,169.0,,2500.0,30.0,200.0
29235,285.0,,,100.0,1000.0
29236,125.0,700.0,,,
29237,100.0,750.0,2000.0,100.0,200.0
29238,98.0,,,75.0,100.0
29239,80.0,500.0,,15.0,100.0
29240,110.0,650.0,1900.0,50.0,250.0
29241,55.0,,,35.0,100.0
29242,105.0,,,,
29243,85.0,,1800.0,19.0,100.0
29244,150.0,,,65.0,125.0
29245,66.0,,,20.0,
29246,112.0,,,35.0,
29247,120.0,600.0,2000.0,80.0,250.0
29248,150.0,,,60.0,100.0
29249,125.0,,,60.0,500.0
29250,85.0,,,40.0,
29251,179.0,999.0,3500.0,80.0,250.0
29252,500.0,1800.0,,,
29253,115.0,600.0,2600.0,50.0,1000.0
29254,140.0,,,,
29255,199.0,,,,100.0
29256,120.0,1000.0,4000.0,150.0,1000.0
29257,88.0,,,26.0,
29258,175.0,,,,
29259,70.0,,,30.0,
29260,195.0,,,100.0,200.0
29261,115.0,750.0,2450.0,150.0,500.0
29262,95.0,590.0,2500.0,75.0,200.0
29263,240.0,,,100.0,500.0
29264,95.0,300.0,,20.0,200.0
29265,180.0,,,100.0,
29266,177.0,1107.0,3906.0,99.0,197.0
29267,450.0,,,150.0,
29268,130.0,600.0,2000.0,65.0,300.0
29269,80.0,,,40.0,
29270,79.0,,,50.0,
29271,145.0,,,,500.0
29272,130.0,700.0,2550.0,65.0,200.0
29273,100.0,600.0,1300.0,70.0,100.0
29274,99.0,,,99.0,100.0
29275,228.0,500.0,,60.0,
29276,109.0,739.0,,65.0,
29277,147.0,,,39.0,
29278,200.0,1000.0,3900.0,75.0,300.0
29279,115.0,,,,
29280,99.0,750.0,2650.0,125.0,500.0
29281,200.0,,,100.0,100.0
29282,168.0,,,100.0,
29283,79.0,553.0,1650.0,60.0,100.0
29284,980.0,,,300.0,3000.0
29285,130.0,,3200.0,75.0,250.0
29286,496.0,,,,
29287,59.0,,,20.0,100.0
29288,89.0,,,,
29289,95.0,,,10.0,
29290,169.0,,,50.0,
29291,199.0,1048.0,3709.0,99.0,99.0
29292,145.0,,,59.0,400.0
29293,90.0,,,25.0,
29294,200.0,,,100.0,
29295,129.0,859.0,3099.0,46.0,
29296,75.0,,,,
29297,159.0,,,95.0,200.0
29298,24.0,,,15.0,
29299,24.0,,,15.0,
29300,150.0,,,160.0,450.0
29301,70.0,,,,
29302,145.0,,3400.0,80.0,500.0
29303,180.0,500.0,,30.0,200.0
29304,80.0,650.0,2500.0,,200.0
29305,65.0,495.0,,100.0,500.0
29306,90.0,,,,
29307,108.0,750.0,2300.0,30.0,
29308,159.0,,,69.0,0.0
29309,155.0,,,69.0,
29310,95.0,,,,
29311,195.0,,,60.0,1000.0
29312,119.0,,,90.0,300.0
29313,135.0,775.0,2400.0,40.0,100.0
29314,179.0,338.0,1015.0,40.0,
29315,128.0,,,47.0,
29316,132.0,,,100.0,300.0
29317,140.0,,,50.0,100.0
29318,49.0,,,20.0,160.0
29319,140.0,1000.0,4000.0,70.0,300.0
29320,229.0,,,100.0,1500.0
29321,50.0,,,50.0,100.0
29322,39.0,,,10.0,
29323,105.0,725.0,,85.0,
29324,120.0,,,60.0,300.0
29325,133.0,,3087.0,80.0,300.0
29326,179.0,,,95.0,300.0
29327,150.0,,,,
29328,350.0,2300.0,7200.0,150.0,500.0
29329,275.0,,,90.0,500.0
29330,100.0,650.0,,120.0,300.0
29331,65.0,400.0,1500.0,,
29332,224.0,,,125.0,250.0
29333,600.0,,,,
29334,350.0,,,250.0,2000.0
29335,150.0,,,,
29336,210.0,,,125.0,500.0
29337,159.0,,,60.0,95.0
29338,125.0,800.0,3300.0,100.0,500.0
29339,52.0,500.0,1700.0,50.0,
29340,129.0,810.0,2950.0,60.0,
29341,160.0,,,92.0,200.0
29342,88.0,,,45.0,125.0
29343,60.0,,,60.0,100.0
29344,300.0,,,100.0,
29345,86.0,,,30.0,
29346,96.0,600.0,2200.0,25.0,
29347,150.0,,,100.0,500.0
29348,175.0,,,,
29349,375.0,2400.0,7000.0,150.0,1000.0
29350,80.0,800.0,2600.0,50.0,100.0
29351,173.0,,,100.0,150.0
29352,125.0,,,30.0,150.0
29353,58.0,222.0,710.0,54.0,
29354,155.0,,,85.0,
29355,140.0,,,69.0,
29356,95.0,827.0,3095.0,85.0,995.0
29357,140.0,,,50.0,1000.0
29358,120.0,800.0,,80.0,
29359,175.0,,,70.0,500.0
29360,98.0,720.0,2560.0,50.0,
29361,145.0,1100.0,,65.0,750.0
29362,80.0,,,20.0,
29363,150.0,,,30.0,
29364,120.0,,,,
29365,114.0,,1200.0,100.0,1500.0
29366,120.0,805.0,3100.0,100.0,1000.0
29367,110.0,650.0,2550.0,65.0,200.0
29368,149.0,,,60.0,
29369,80.0,,,5.0,
29370,50.0,,,150.0,
29371,259.0,,,155.0,200.0
29372,125.0,,,,
29373,125.0,,,100.0,
29374,225.0,,,125.0,200.0
29375,99.0,1300.0,4700.0,30.0,200.0
29376,100.0,600.0,1700.0,20.0,
29377,164.0,,,69.0,
29378,299.0,,,,
29379,109.0,,,100.0,500.0
29380,90.0,,,15.0,
29381,55.0,,,25.0,150.0
29382,159.0,,,95.0,150.0
29383,115.0,,,70.0,250.0
29384,525.0,3650.0,14300.0,250.0,1500.0
29385,115.0,,,,
29386,105.0,,,,1500.0
29387,75.0,,,10.0,
29388,69.0,,,55.0,500.0
29389,113.0,,,40.0,
29390,135.0,,,50.0,100.0
29391,98.0,,2800.0,80.0,150.0
29392,375.0,2850.0,10650.0,200.0,500.0
29393,255.0,,,149.0,200.0
29394,350.0,,,160.0,500.0
29395,475.0,,,150.0,5000.0
29396,95.0,,,25.0,
29397,125.0,,2400.0,100.0,
29398,195.0,,,100.0,200.0
29399,255.0,1600.0,6000.0,90.0,
29400,180.0,,4600.0,70.0,
29401,257.0,,,125.0,500.0
29402,99.0,,,100.0,500.0
29403,75.0,500.0,1700.0,,150.0
29404,65.0,,,85.0,
29405,399.0,,,85.0,1500.0
29406,462.0,,,200.0,
29407,100.0,,,60.0,
29408,128.0,821.0,3129.0,59.0,199.0
29409,99.0,,,25.0,
29410,440.0,,,100.0,400.0
29411,110.0,900.0,3200.0,50.0,1000.0
29412,164.0,,,60.0,
29413,130.0,,,60.0,3000.0
29414,121.0,,,,
29415,100.0,475.0,1650.0,80.0,1000.0
29416,24.0,,,15.0,
29417,120.0,,,51.0,
29418,125.0,,,50.0,
29419,439.0,,,200.0,1500.0
29420,160.0,,,45.0,250.0
29421,99.0,,,35.0,150.0
29422,142.0,873.0,3045.0,20.0,
29423,195.0,1200.0,,90.0,300.0
29424,122.0,,,55.0,100.0
29425,120.0,,,100.0,500.0
29426,99.0,,,75.0,500.0
29427,90.0,,,50.0,
29428,145.0,,,125.0,200.0
29429,95.0,,,40.0,
29430,150.0,,,75.0,300.0
29431,89.0,450.0,,30.0,
29432,86.0,,,45.0,300.0
29433,109.0,,,50.0,125.0
29434,49.0,,,20.0,140.0
29435,120.0,775.0,2950.0,150.0,500.0
29436,145.0,,,80.0,500.0
29437,120.0,,,125.0,3000.0
29438,35.0,,,10.0,
29439,47.0,741.0,2490.0,50.0,
29440,80.0,,,80.0,100.0
29441,85.0,,,75.0,
29442,159.0,,,60.0,
29443,190.0,,,,
29444,289.0,,,200.0,1000.0
29445,233.0,,,88.0,500.0
29446,87.0,,,20.0,100.0
29447,119.0,,,40.0,
29448,95.0,490.0,1950.0,10.0,100.0
29449,12.0,,,,
29450,130.0,,,80.0,400.0
29451,40.0,,,10.0,100.0
29452,79.0,,,,
29453,200.0,,,100.0,
29454,75.0,1300.0,4500.0,150.0,750.0
29455,149.0,,,60.0,
29456,100.0,,,80.0,
29457,140.0,900.0,3200.0,50.0,500.0
29458,145.0,,,80.0,300.0
29459,145.0,,,100.0,600.0
29460,159.0,,,60.0,500.0
29461,125.0,,3000.0,,
29462,144.0,,,60.0,
29463,20.0,,,25.0,350.0
29464,190.0,,,99.0,250.0
29465,85.0,,,50.0,
