availability_id,availability_30,availability_60,availability_90,availability_365
1353,28,54,84,174
1354,10,22,22,22
1355,13,32,51,315
1356,27,57,87,359
1357,0,0,0,0
1358,0,0,0,235
1359,30,60,90,365
1360,23,53,83,294
1361,0,29,59,334
1362,28,58,87,87
1363,16,32,48,69
1364,30,60,87,171
1365,4,4,4,4
1366,30,60,90,365
1367,0,5,17,284
1368,26,56,86,361
1369,1,18,48,321
1370,30,60,90,365
1371,24,25,26,26
1372,3,32,37,37
1373,9,10,10,10
1374,0,27,57,332
1375,30,60,90,365
1376,25,54,56,288
1377,0,0,0,121
1378,0,0,0,0
1379,19,49,79,343
1380,23,53,83,85
1381,12,33,33,33
1382,27,55,85,85
1383,0,0,4,4
1384,28,58,88,88
1385,30,60,90,365
1386,30,60,90,365
1387,12,19,35,69
1388,29,59,89,89
1389,30,60,90,365
1390,0,0,0,0
1391,14,14,14,270
1392,29,59,89,364
1393,29,59,89,364
1394,24,54,84,84
1395,28,58,88,88
1396,22,50,77,167
1397,27,57,87,362
1398,0,0,0,153
1399,30,60,90,180
1400,0,0,0,0
1401,1,27,57,117
1402,0,0,0,0
1403,30,60,90,365
1404,23,53,83,173
1405,0,0,0,0
1406,29,59,89,364
1407,28,58,88,363
1408,27,57,87,362
1409,0,29,43,43
1410,0,0,0,0
1411,28,58,88,149
1412,29,59,89,179
1413,6,26,47,298
1414,0,0,0,0
1415,30,60,90,90
1416,29,59,89,364
1417,1,31,61,336
1418,0,0,0,0
1419,30,60,90,180
1420,3,33,63,153
1421,29,59,89,89
1422,0,0,14,289
1423,0,0,0,0
1424,29,59,89,364
1425,23,53,83,173
1426,22,52,81,356
1427,28,58,88,363
1428,0,0,0,0
1429,0,0,0,0
1430,23,53,83,172
1431,30,60,90,365
1432,13,13,13,255
1433,0,0,0,0
1434,20,48,75,350
1435,0,0,0,0
1436,15,40,70,70
1437,15,31,38,299
1438,18,46,73,73
1439,5,5,5,5
1440,0,0,0,0
1441,0,0,0,0
1442,0,6,36,252
1443,30,60,90,365
1444,0,3,10,15
1445,27,51,61,319
1446,29,59,89,179
1447,23,53,83,173
1448,8,38,68,68
1449,30,60,90,365
1450,17,17,17,288
1451,29,59,89,364
1452,0,0,0,0
1453,3,19,19,242
1454,0,0,0,0
1455,0,20,50,50
1456,0,0,0,0
1457,0,0,0,0
1458,0,0,0,0
1459,29,59,89,364
1460,12,13,43,318
1461,12,12,12,270
1462,2,2,6,6
1463,30,60,90,177
1464,11,41,71,346
1465,23,53,57,330
1466,9,19,26,274
1467,3,21,41,158
1468,19,33,50,125
1469,30,60,90,365
1470,30,60,89,89
1471,0,0,0,0
1472,29,59,89,364
1473,19,19,35,310
1474,0,0,0,0
1475,25,53,71,346
1476,30,60,90,365
1477,30,60,90,365
1478,24,54,84,359
1479,22,35,65,340
1480,30,60,90,365
1481,30,60,90,365
1482,30,60,90,365
1483,27,57,87,362
1484,29,59,89,364
1485,29,59,89,89
1486,0,1,31,306
1487,27,57,87,362
1488,29,59,89,364
1489,16,39,64,339
1490,29,59,89,364
1491,30,51,81,356
1492,0,0,0,0
1493,23,53,83,336
1494,9,27,57,57
1495,29,59,89,89
1496,0,0,0,0
1497,20,40,50,211
1498,30,60,90,365
1499,15,38,52,294
1500,26,29,29,29
1501,0,23,53,328
1502,30,60,90,365
1503,12,27,57,332
1504,28,58,88,363
1505,0,0,0,0
1506,30,60,90,365
1507,30,60,90,365
1508,0,0,0,0
1509,24,37,37,298
1510,30,60,90,365
1511,30,60,90,365
1512,0,16,30,289
1513,21,47,63,326
1514,0,30,60,294
1515,30,60,90,180
1516,0,21,51,51
1517,30,60,90,365
1518,30,60,90,365
1519,30,60,90,365
1520,0,0,0,275
1521,30,60,90,365
1522,30,60,90,365
1523,30,60,90,365
1524,0,0,0,0
1525,30,60,90,365
1526,30,60,90,365
1527,29,59,89,89
1528,0,0,0,122
1529,0,0,0,274
1530,30,60,89,89
1531,0,0,0,0
1532,19,44,69,344
1533,30,60,90,365
1534,30,60,90,365
1535,0,0,0,0
1536,28,58,88,363
1537,29,59,89,364
1538,0,27,57,332
1539,30,60,90,365
1540,5,6,36,36
1541,28,58,88,363
1542,30,60,90,180
1543,30,60,90,365
1544,16,46,73,346
1545,30,60,90,365
1546,0,0,0,0
1547,30,60,90,365
1548,30,60,90,365
1549,30,60,90,365
1550,0,6,36,311
1551,30,60,90,365
1552,29,59,89,179
1553,30,60,90,365
1554,30,60,90,365
1555,30,60,90,365
1556,30,60,90,365
1557,29,59,89,364
1558,25,25,25,269
1559,30,60,90,365
1560,0,0,0,0
1561,30,60,90,365
1562,7,23,53,328
1563,9,20,40,127
1564,30,60,90,365
1565,29,59,88,88
1566,12,42,66,341
1567,0,0,1,1
1568,12,35,65,155
1569,28,58,88,363
1570,5,6,9,260
1571,29,59,89,364
1572,26,26,26,287
1573,15,15,15,15
1574,20,42,72,347
1575,0,0,0,0
1576,28,58,88,363
1577,19,47,77,352
1578,6,11,16,16
1579,0,0,0,0
1580,0,0,29,304
1581,0,0,22,23
1582,28,58,88,363
1583,0,0,0,0
1584,0,0,0,122
1585,24,41,41,292
1586,0,0,0,0
1587,29,59,89,89
1588,0,0,27,27
1589,0,1,10,280
1590,26,52,82,82
1591,30,54,79,86
1592,14,41,61,122
1593,0,29,59,149
1594,30,60,90,365
1595,28,58,88,363
1596,18,48,78,118
1597,8,22,40,185
1598,27,57,87,362
1599,0,0,2,2
1600,0,0,0,0
1601,30,60,90,365
1602,0,0,0,0
1603,25,55,82,99
1604,26,49,72,103
1605,30,60,90,365
1606,18,43,68,340
1607,5,6,17,145
1608,3,32,62,337
1609,19,49,79,263
1610,0,0,0,0
1611,27,57,83,358
1612,29,59,89,89
1613,12,41,69,69
1614,11,30,52,322
1615,28,55,85,360
1616,29,59,89,364
1617,23,46,76,164
1618,8,16,20,20
1619,18,18,21,296
1620,0,17,47,206
1621,30,60,90,90
1622,15,31,47,313
1623,20,47,77,352
1624,0,0,0,0
1625,0,0,0,0
1626,29,59,89,150
1627,0,0,0,0
1628,21,51,80,80
1629,7,37,67,337
1630,0,0,0,0
1631,30,60,90,365
1632,30,60,90,364
1633,27,57,87,176
1634,0,0,0,0
1635,10,10,10,89
1636,1,3,11,11
1637,30,60,90,358
1638,24,47,47,47
1639,3,3,3,268
1640,0,0,29,294
1641,28,49,79,169
1642,1,2,2,271
1643,6,6,6,269
1644,29,59,89,364
1645,26,56,86,86
1646,16,22,24,253
1647,29,29,59,149
1648,28,31,61,336
1649,29,59,89,364
1650,1,31,61,336
1651,29,59,89,89
1652,11,30,52,52
1653,30,60,90,361
1654,0,0,19,120
1655,28,58,88,88
1656,0,0,0,0
1657,29,59,89,364
1658,0,0,0,0
1659,6,6,28,75
1660,0,28,58,333
1661,23,53,83,173
1662,23,53,53,53
1663,28,33,33,270
1664,9,23,41,78
1665,25,53,79,156
1666,10,18,34,304
1667,10,36,66,327
1668,0,0,3,3
1669,12,30,39,301
1670,13,28,31,296
1671,20,50,80,355
1672,30,53,78,343
1673,10,31,61,118
1674,23,46,53,316
1675,19,46,76,337
1676,2,32,62,337
1677,11,38,67,67
1678,0,28,58,333
1679,1,1,1,1
1680,30,60,90,365
1681,4,16,34,304
1682,0,0,0,0
1683,30,60,90,180
1684,30,60,90,365
1685,0,1,30,30
1686,0,0,0,0
1687,30,60,90,90
1688,0,0,0,0
1689,29,59,89,364
1690,16,40,64,293
1691,0,0,0,0
1692,0,0,0,0
1693,29,29,30,120
1694,4,8,13,186
1695,0,0,0,0
1696,20,50,80,355
1697,30,60,90,365
1698,22,22,22,280
1699,28,58,87,362
1700,27,57,87,87
1701,15,41,71,346
1702,3,3,3,47
1703,22,46,68,164
1704,15,40,67,330
1705,27,57,87,177
1706,0,0,0,0
1707,30,60,90,365
1708,30,60,90,365
1709,0,0,0,0
1710,28,58,88,363
1711,27,56,86,361
1712,8,21,51,316
1713,4,11,20,100
1714,0,0,0,0
1715,25,48,61,336
1716,8,12,20,20
1717,29,59,89,364
1718,0,0,0,0
1719,1,17,35,113
1720,6,36,66,341
1721,29,29,34,34
1722,29,59,89,364
1723,30,60,90,365
1724,14,44,74,349
1725,30,60,90,180
1726,14,44,57,318
1727,0,28,58,148
1728,30,60,90,90
1729,29,59,89,89
1730,16,46,76,76
1731,28,58,88,363
1732,30,60,90,365
1733,29,59,89,89
1734,29,59,89,89
1735,0,0,0,0
1736,30,60,90,90
1737,5,8,8,215
1738,19,38,68,341
1739,22,23,23,23
1740,0,29,59,334
1741,4,15,15,91
1742,22,52,80,355
1743,0,0,0,0
1744,1,1,3,3
1745,30,32,62,62
1746,0,0,25,115
1747,7,22,52,321
1748,26,52,82,143
1749,0,25,55,55
1750,0,0,0,0
1751,0,0,0,0
1752,8,23,47,316
1753,0,21,51,56
1754,0,0,0,0
1755,0,0,0,0
1756,0,0,0,242
1757,14,44,74,164
1758,23,53,83,358
1759,29,59,89,364
1760,14,15,41,316
1761,18,24,24,267
1762,30,60,90,90
1763,0,1,31,306
1764,30,60,90,365
1765,13,26,49,139
1766,11,26,36,286
1767,19,45,75,350
1768,12,12,12,177
1769,0,0,0,214
1770,14,40,70,223
1771,0,1,1,246
1772,0,0,0,0
1773,13,18,22,246
1774,8,38,66,341
1775,27,57,87,87
1776,0,0,0,0
1777,3,6,19,80
1778,0,0,0,0
1779,20,50,80,169
1780,11,41,71,161
1781,15,29,55,324
1782,28,58,88,234
1783,0,0,6,6
1784,3,16,35,282
1785,18,43,73,163
1786,0,0,0,0
1787,20,45,75,350
1788,29,59,89,364
1789,8,11,11,230
1790,21,45,75,75
1791,30,60,90,365
1792,0,0,0,0
1793,6,19,39,285
1794,29,56,86,361
1795,3,3,16,291
1796,13,23,40,85
1797,14,15,45,320
1798,0,20,26,190
1799,0,0,0,0
1800,22,52,82,82
1801,3,9,39,314
1802,0,0,0,0
1803,0,0,0,0
1804,13,25,39,301
1805,1,29,59,334
1806,12,37,62,150
1807,30,60,90,365
1808,14,24,49,133
1809,15,30,39,297
1810,23,53,83,358
1811,0,9,9,257
1812,0,27,42,42
1813,19,47,76,76
1814,0,0,0,0
1815,0,0,0,0
1816,0,0,0,0
1817,9,25,39,289
1818,29,59,89,364
1819,27,57,87,362
1820,4,16,34,261
1821,30,60,90,365
1822,8,20,50,322
1823,4,16,16,16
1824,0,0,0,0
1825,30,60,90,365
1826,25,25,27,27
1827,2,2,2,250
1828,27,38,38,191
1829,1,8,23,44
1830,29,59,89,364
1831,0,22,50,140
1832,30,60,90,90
1833,8,34,50,138
1834,9,14,22,266
1835,2,32,62,337
1836,5,6,12,245
1837,0,14,44,197
1838,28,28,28,28
1839,30,60,90,90
1840,0,0,0,242
1841,30,60,90,365
1842,21,51,75,350
1843,17,41,71,346
1844,0,0,0,0
1845,0,0,0,0
1846,0,0,0,0
1847,29,59,89,364
1848,14,32,49,279
1849,11,26,42,310
1850,30,60,90,365
1851,30,59,59,59
1852,0,28,58,333
1853,2,10,23,279
1854,30,60,90,365
1855,0,0,0,0
1856,3,21,51,141
1857,0,0,0,0
1858,0,0,0,0
1859,27,57,87,87
1860,30,60,90,186
1861,30,60,90,365
1862,17,30,60,335
1863,0,0,0,242
1864,0,0,0,0
1865,0,0,0,0
1866,7,37,67,311
1867,4,12,42,103
1868,17,43,73,73
1869,29,59,89,89
1870,0,1,31,276
1871,0,1,31,306
1872,7,9,37,312
1873,17,39,59,178
1874,11,41,71,161
1875,28,44,74,164
1876,3,3,3,39
1877,22,50,80,80
1878,0,0,0,0
1879,13,43,73,348
1880,30,60,90,365
1881,0,0,0,19
1882,30,60,90,90
1883,17,39,56,136
1884,24,24,26,26
1885,29,29,34,34
1886,0,0,0,0
1887,0,0,0,0
1888,29,29,38,38
1889,6,12,38,309
1890,18,37,52,320
1891,22,52,82,174
1892,15,31,59,59
1893,0,0,0,0
1894,25,55,85,360
1895,0,0,0,244
1896,28,47,77,352
1897,14,40,70,160
1898,0,0,0,0
1899,25,55,85,85
1900,29,59,89,89
1901,24,54,84,84
1902,0,0,0,0
1903,9,39,54,312
1904,29,59,89,179
1905,29,59,89,364
1906,0,0,0,0
1907,30,60,90,365
1908,27,57,87,177
1909,0,24,49,292
1910,0,0,0,0
1911,0,0,0,0
1912,29,45,68,343
1913,29,59,89,179
1914,29,59,89,89
1915,12,27,45,132
1916,29,59,89,89
1917,0,0,0,122
1918,16,38,68,341
1919,30,60,90,365
1920,10,26,56,331
1921,30,60,90,180
1922,29,29,34,34
1923,14,41,41,41
1924,30,60,90,90
1925,29,59,89,364
1926,8,10,10,61
1927,30,60,90,365
1928,20,50,80,355
1929,25,25,25,25
1930,4,16,38,80
1931,16,34,43,106
1932,26,56,86,361
1933,0,0,0,0
1934,17,39,56,136
1935,30,60,90,365
1936,0,17,47,322
1937,30,60,74,348
1938,0,0,0,0
1939,21,51,81,136
1940,20,42,68,335
1941,0,0,0,0
1942,0,1,31,306
1943,10,10,23,23
1944,2,32,62,337
1945,0,0,30,305
1946,0,0,0,244
1947,26,48,78,353
1948,2,22,52,82
1949,23,53,83,358
1950,9,13,13,13
1951,15,32,46,108
1952,28,58,88,363
1953,29,59,89,364
1954,30,60,90,365
1955,30,60,90,365
1956,21,51,81,356
1957,11,30,50,325
1958,29,59,89,89
1959,28,58,88,363
1960,0,0,0,0
1961,29,59,89,361
1962,30,60,90,365
1963,8,35,65,96
1964,15,17,22,22
1965,24,54,84,144
1966,18,39,57,332
1967,13,29,59,334
1968,11,11,22,100
1969,30,60,90,365
1970,13,43,45,313
1971,30,60,90,365
1972,25,55,85,85
1973,14,33,63,330
1974,13,42,72,347
1975,0,0,0,0
1976,29,29,34,34
1977,26,56,86,356
1978,9,34,40,315
1979,29,59,89,364
1980,30,60,90,90
1981,10,40,70,345
1982,28,58,88,363
1983,22,47,77,77
1984,0,0,0,0
1985,0,0,0,121
1986,30,60,90,90
1987,0,0,0,0
1988,13,38,68,315
1989,29,29,31,31
1990,0,0,0,122
1991,14,44,62,337
1992,1,21,50,279
1993,0,1,3,9
1994,30,60,80,355
1995,0,0,13,288
1996,30,60,90,180
1997,7,35,65,65
1998,26,56,86,86
1999,25,52,82,357
2000,26,56,86,361
2001,13,23,35,110
2002,1,31,61,336
2003,0,1,31,306
2004,11,24,39,304
2005,18,31,31,31
2006,27,27,32,32
2007,21,51,81,171
2008,12,33,63,63
2009,27,57,87,362
2010,30,60,90,90
2011,28,58,88,363
2012,27,46,76,351
2013,3,14,23,265
2014,30,60,90,365
2015,0,29,59,334
2016,7,10,21,92
2017,30,60,90,90
2018,17,36,45,319
2019,29,59,89,364
2020,30,60,90,365
2021,0,0,0,0
2022,27,57,87,362
2023,29,59,89,364
2024,30,60,90,365
2025,12,20,30,104
2026,23,53,83,83
2027,13,35,64,339
2028,30,60,87,170
2029,30,60,90,365
2030,30,56,86,269
2031,19,49,79,168
2032,30,60,90,365
2033,30,30,30,295
2034,20,39,69,344
2035,0,12,41,41
2036,30,60,90,365
2037,14,40,70,159
2038,0,1,8,32
2039,16,46,76,350
2040,21,49,79,351
2041,0,0,0,214
2042,0,13,16,16
2043,0,17,46,46
2044,8,17,27,103
2045,30,60,90,179
2046,0,0,0,0
2047,19,45,75,159
2048,0,0,12,12
2049,0,0,0,0
2050,27,56,79,354
2051,30,60,90,365
2052,29,59,89,364
2053,4,12,24,127
2054,18,21,48,127
2055,19,49,79,168
2056,13,43,73,348
2057,12,29,53,116
2058,25,37,43,43
2059,12,24,38,299
2060,0,0,0,0
2061,30,60,90,365
2062,9,27,49,134
2063,28,58,88,363
2064,16,42,58,138
2065,30,60,90,365
2066,0,0,13,288
2067,0,5,14,241
2068,30,60,90,179
2069,10,40,70,345
2070,30,60,90,365
2071,0,0,0,0
2072,6,17,47,47
2073,0,0,30,305
2074,27,57,87,176
2075,14,44,74,349
2076,22,52,81,81
2077,0,0,0,0
2078,28,58,88,363
2079,0,0,0,0
2080,1,31,61,336
2081,29,59,89,364
2082,25,43,67,157
2083,23,53,82,82
2084,0,0,0,0
2085,22,29,59,334
2086,24,54,84,173
2087,22,34,59,330
2088,6,30,60,149
2089,19,49,72,347
2090,5,5,35,310
2091,0,0,0,0
2092,0,5,34,34
2093,0,16,16,33
2094,26,50,80,355
2095,0,0,0,75
2096,28,28,28,28
2097,18,48,78,167
2098,28,58,88,177
2099,0,0,0,0
2100,5,5,5,268
2101,15,28,50,140
2102,20,50,80,355
2103,16,29,57,57
2104,3,31,57,76
2105,0,0,0,0
2106,24,51,81,170
2107,3,3,3,3
2108,0,0,0,0
2109,30,60,90,365
2110,27,57,87,362
2111,25,55,85,175
2112,8,8,8,268
2113,16,25,25,268
2114,30,60,90,365
2115,24,42,48,320
2116,28,58,88,88
2117,12,17,40,127
2118,0,27,57,215
2119,30,60,90,365
2120,2,12,25,294
2121,26,56,86,86
2122,29,59,89,364
2123,30,60,90,365
2124,12,25,38,300
2125,17,47,60,333
2126,15,27,41,293
2127,1,1,12,228
2128,24,48,48,48
2129,0,27,57,57
2130,0,0,0,0
2131,3,33,63,153
2132,21,44,74,224
2133,16,46,53,298
2134,0,0,0,0
2135,30,60,90,365
2136,29,59,89,89
2137,20,42,72,347
2138,0,0,0,0
2139,16,37,67,342
2140,0,0,0,0
2141,0,0,0,243
2142,29,59,89,89
2143,29,59,89,364
2144,6,6,6,253
2145,29,59,89,89
2146,0,0,0,0
2147,16,41,59,112
2148,0,0,0,0
2149,0,0,0,0
2150,30,60,90,90
2151,28,58,88,363
2152,0,0,0,192
2153,1,1,2,2
2154,0,0,0,90
2155,12,12,12,136
2156,0,0,0,0
2157,0,0,0,0
2158,29,59,89,364
2159,0,0,0,0
2160,29,59,89,179
2161,5,6,21,278
2162,9,20,42,122
2163,0,11,22,260
2164,27,48,78,78
2165,30,60,90,90
2166,23,53,83,358
2167,10,27,56,56
2168,29,59,89,294
2169,20,50,80,168
2170,7,30,60,63
2171,0,0,0,241
2172,30,60,90,365
2173,11,31,41,93
2174,29,59,89,364
2175,13,24,48,323
2176,0,0,0,0
2177,0,0,0,0
2178,20,50,80,355
2179,16,26,36,100
2180,25,53,83,173
2181,29,59,89,364
2182,0,24,54,116
2183,29,59,89,364
2184,18,37,59,320
2185,30,60,90,90
2186,30,60,90,365
2187,0,0,9,9
2188,6,31,61,336
2189,23,53,80,170
2190,30,60,90,365
2191,29,59,89,364
2192,30,60,90,243
2193,28,58,88,363
2194,30,58,88,88
2195,30,60,90,364
2196,30,60,90,365
2197,12,34,48,312
2198,24,54,84,359
2199,0,0,0,0
2200,14,32,62,326
2201,24,53,83,358
2202,19,49,79,354
2203,9,28,44,290
2204,22,52,82,357
2205,0,0,0,0
2206,5,10,25,108
2207,30,60,90,365
2208,30,60,90,365
2209,30,60,90,365
2210,27,57,87,362
2211,19,43,73,348
2212,30,60,90,365
2213,0,0,0,0
2214,0,0,0,0
2215,0,0,4,4
2216,0,0,0,0
2217,30,60,90,180
2218,30,60,90,365
2219,16,28,36,244
2220,25,55,85,85
2221,28,58,88,363
2222,29,59,89,364
2223,30,60,90,180
2224,28,30,60,335
2225,29,59,89,364
2226,29,59,89,364
2227,0,0,0,0
2228,29,59,89,364
2229,0,20,50,325
2230,9,9,9,9
2231,29,59,81,356
2232,28,28,32,32
2233,18,34,64,147
2234,1,1,1,46
2235,29,59,89,364
2236,0,0,0,0
2237,27,57,87,177
2238,1,28,58,61
2239,10,22,30,280
2240,0,0,19,294
2241,23,53,83,358
2242,0,0,0,0
2243,12,25,39,272
2244,30,60,90,365
2245,0,0,1,1
2246,22,43,73,345
2247,0,0,0,0
2248,30,60,90,365
2249,26,56,86,86
2250,27,54,84,359
2251,0,10,40,130
2252,14,41,71,71
2253,30,60,90,365
2254,6,26,41,127
2255,0,0,0,0
2256,0,0,0,0
2257,6,19,30,278
2258,30,60,90,365
2259,0,0,0,0
2260,23,53,83,358
2261,26,53,83,83
2262,7,22,34,282
2263,24,54,84,243
2264,19,45,72,334
2265,26,56,86,176
2266,12,34,47,310
2267,30,60,90,179
2268,15,15,15,137
2269,14,33,56,317
2270,30,60,90,365
2271,0,0,0,0
2272,0,0,0,0
2273,0,0,0,0
2274,23,51,71,346
2275,30,60,90,365
2276,0,0,0,0
2277,29,59,89,364
2278,18,39,57,327
2279,0,0,0,0
2280,29,59,89,89
2281,30,60,90,365
2282,0,0,0,0
2283,5,10,23,275
2284,25,55,82,337
2285,25,55,85,357
2286,26,56,86,361
2287,29,59,89,179
2288,29,59,89,364
2289,0,0,0,0
2290,28,55,85,360
2291,29,59,89,364
2292,28,58,88,363
2293,30,60,90,365
2294,22,52,82,357
2295,9,39,69,69
2296,0,0,0,0
2297,0,0,0,0
2298,0,0,0,0
2299,9,9,9,258
2300,12,33,63,334
2301,12,34,47,311
2302,6,6,6,6
2303,11,41,71,161
2304,30,60,90,180
2305,15,36,53,324
2306,25,51,81,356
2307,29,59,89,364
2308,0,21,51,326
2309,29,59,89,364
2310,29,59,89,89
2311,0,0,0,0
2312,30,60,90,365
2313,30,60,90,365
2314,29,59,88,88
2315,4,14,21,296
2316,0,0,0,0
2317,30,60,90,365
2318,30,60,90,90
2319,30,60,90,365
2320,9,39,69,69
2321,30,60,90,365
2322,16,46,76,351
2323,6,7,37,124
2324,13,43,73,348
2325,29,59,89,364
2326,3,9,15,31
2327,0,0,0,91
2328,30,60,90,365
2329,22,52,82,357
2330,30,60,90,365
2331,30,60,90,365
2332,30,60,90,365
2333,30,60,90,365
2334,24,54,84,359
2335,0,0,0,266
2336,0,0,0,200
2337,28,58,88,88
2338,11,33,63,335
2339,30,60,90,365
2340,3,21,32,280
2341,30,60,90,365
2342,28,28,28,303
2343,0,0,0,0
2344,17,47,77,350
2345,11,35,55,96
2346,30,60,90,365
2347,0,14,44,319
2348,13,20,20,234
2349,22,52,82,82
2350,12,20,41,274
2351,29,59,89,89
2352,4,16,46,321
2353,30,60,90,365
2354,29,59,89,364
2355,27,57,87,177
2356,29,59,89,364
2357,27,57,87,362
2358,17,24,42,282
2359,0,0,0,0
2360,2,13,27,83
2361,30,60,90,365
2362,17,47,77,352
2363,1,7,7,245
2364,0,0,0,0
2365,28,58,88,363
2366,0,0,0,0
2367,30,60,90,365
2368,0,0,0,0
2369,29,59,89,364
2370,30,60,90,365
2371,6,25,55,330
2372,12,34,61,305
2373,29,59,89,364
2374,30,60,90,365
2375,0,0,0,0
2376,14,32,37,312
2377,17,35,61,334
2378,0,0,0,263
2379,30,60,90,365
2380,29,59,89,364
2381,30,60,90,365
2382,0,0,0,0
2383,26,56,86,361
2384,26,56,86,353
2385,22,24,24,24
2386,0,6,19,19
2387,0,0,0,0
2388,20,50,80,355
2389,8,27,33,108
2390,23,53,83,173
2391,0,0,0,0
2392,18,48,74,341
2393,0,0,0,0
2394,29,59,89,364
2395,22,52,82,357
2396,15,44,45,319
2397,0,0,0,122
2398,30,60,90,365
2399,18,38,68,343
2400,29,29,34,34
2401,12,23,23,23
2402,30,60,90,365
2403,19,49,79,79
2404,15,45,75,350
2405,6,14,35,35
2406,0,24,54,329
2407,30,60,90,365
2408,0,0,0,0
2409,0,0,0,0
2410,30,60,90,180
2411,7,15,19,255
2412,12,35,65,340
2413,29,59,89,89
2414,0,0,0,0
2415,27,57,87,87
2416,16,46,76,104
2417,15,15,15,284
2418,25,55,85,360
2419,4,16,26,258
2420,12,42,72,72
2421,15,35,65,157
2422,1,17,17,122
2423,30,60,82,357
2424,0,8,8,15
2425,8,8,16,269
2426,22,49,73,163
2427,29,59,89,364
2428,20,50,80,355
2429,28,58,88,363
2430,30,60,90,365
2431,10,33,33,308
2432,9,23,42,42
2433,19,19,19,287
2434,10,36,66,341
2435,28,58,88,363
2436,5,12,30,285
2437,6,20,39,111
2438,18,48,73,346
2439,2,32,62,62
2440,9,17,25,25
2441,0,0,0,122
2442,30,60,90,365
2443,24,43,43,289
2444,0,1,8,8
2445,26,56,86,176
2446,30,49,79,349
2447,21,51,81,356
2448,0,26,56,87
2449,28,58,88,88
2450,13,25,41,101
2451,19,49,79,354
2452,0,0,0,0
2453,14,25,55,330
2454,11,18,19,109
2455,2,32,35,35
2456,11,24,51,324
2457,24,54,84,174
2458,29,59,89,89
2459,29,59,89,364
2460,29,29,31,31
2461,30,57,87,362
2462,0,0,0,122
2463,23,53,83,358
2464,3,6,7,7
2465,0,26,56,331
2466,4,10,20,20
2467,30,60,90,365
2468,9,15,40,40
2469,7,31,31,298
2470,30,60,90,365
2471,27,57,87,362
2472,16,39,66,149
2473,0,0,0,0
2474,22,47,77,349
2475,11,33,60,118
2476,30,60,90,179
2477,21,51,81,356
2478,7,28,39,294
2479,30,60,90,365
2480,0,19,49,138
2481,14,44,74,97
2482,13,37,67,338
2483,7,31,53,130
2484,9,22,34,118
2485,8,34,61,336
2486,21,50,80,355
2487,30,60,90,179
2488,30,60,90,365
2489,30,60,90,365
2490,20,46,74,133
2491,30,56,86,361
2492,30,60,89,89
2493,7,18,37,301
2494,0,0,0,0
2495,10,12,22,22
2496,29,29,33,33
2497,23,23,27,27
2498,30,46,76,351
2499,21,51,81,356
2500,30,60,90,365
2501,10,40,70,345
2502,28,58,84,115
2503,30,60,90,365
2504,23,53,83,358
2505,0,27,57,332
2506,0,0,0,0
2507,30,60,90,365
2508,11,41,66,268
2509,26,55,68,316
2510,30,60,90,365
2511,18,48,78,353
2512,28,58,88,178
2513,30,60,90,365
2514,0,0,0,269
2515,7,15,20,233
2516,0,13,43,318
2517,23,26,26,26
2518,29,59,89,364
2519,0,0,0,0
2520,0,0,22,297
2521,29,59,89,364
2522,30,60,90,365
2523,28,58,88,363
2524,0,0,0,0
2525,27,57,87,362
2526,13,43,73,97
2527,0,4,20,126
2528,16,46,74,164
2529,13,43,73,163
2530,0,0,0,0
2531,5,18,45,320
2532,10,22,52,322
2533,26,56,86,176
2534,30,60,90,365
2535,22,52,82,357
2536,5,9,33,112
2537,0,0,0,0
2538,0,0,0,0
2539,19,47,77,352
2540,10,13,15,254
2541,9,24,54,144
2542,29,59,89,364
2543,0,0,0,0
2544,0,0,0,0
2545,24,48,78,353
2546,18,47,77,352
2547,30,60,90,365
2548,12,42,72,347
2549,30,60,90,324
2550,25,55,85,360
2551,19,40,70,70
2552,28,58,88,88
2553,26,56,78,158
2554,29,59,89,243
2555,26,26,30,30
2556,0,0,0,121
2557,23,53,83,358
2558,28,58,88,178
2559,22,30,60,335
2560,19,37,67,67
2561,9,29,57,326
2562,19,25,48,323
2563,27,57,87,362
2564,0,30,59,88
2565,27,57,87,362
2566,5,35,35,35
2567,0,0,0,0
2568,23,53,83,173
2569,16,46,75,75
2570,20,33,59,149
2571,0,0,0,0
2572,20,50,80,346
2573,23,24,25,266
2574,9,20,29,271
2575,0,0,0,269
2576,30,60,90,365
2577,0,0,0,0
2578,0,0,0,0
2579,29,45,56,233
2580,30,60,90,180
2581,30,60,90,180
2582,30,60,90,90
2583,30,60,90,365
2584,8,27,29,35
2585,28,58,88,88
2586,30,60,90,365
2587,27,57,87,87
